"id","name","code","account_type","reconcile"
"account_account_670","Pèrdues procedents de l’immobilitzat intangible","670","expense","False"
"account_account_671","Pèrdues procedents de l’immobilitzat material","671","expense","False"
"account_account_672","Pèrdues procedents de les inversions immobiliàries","672","expense","False"
"account_account_6733","Pèrdues procedents de participacions a llarg termini, empreses del grup","6733","expense","False"
"account_account_6734","Pèrdues procedents de participacions a llarg termini, empreses associades","6734","expense","False"
"account_account_6735","Pèrdues procedents de participacions a llarg termini, altres parts vinculades","6735","expense","False"
"account_account_675","Pèrdues per operacions amb obligacions pròpies","675","expense","False"
"account_account_678","Despeses excepcionals","678","expense","False"
"account_account_680","Amortització de l’immobilitzat intangible","680","expense","False"
"account_account_681","Amortització de l’immobilitzat material","681","expense","False"
"account_account_682","Amortització de les inversions immobiliàries","682","expense","False"
"account_account_690","Pèrdues per deteriorament de l’immobilitzat intangible","690","expense","False"
"account_account_691","Pèrdues per deteriorament de l’immobilitzat material","691","expense","False"
"account_account_692","Pèrdues per deteriorament de les inversions immobiliàries","692","expense","False"
"account_account_6930","Pèrdues per deteriorament de productes acabats i en curs de fabricació","6930","expense","False"
"account_account_6931","Pèrdues per deteriorament de mercaderies","6931","expense","False"
"account_account_6932","Pèrdues per deteriorament de primeres matèries","6932","expense","False"
"account_account_6933","Pèrdues per deteriorament d’altres aprovisionaments","6933","expense","False"
"account_account_694","Pèrdues per deteriorament de crèdits per operacions comercials","694","expense","False"
"account_account_6954","Dotació a la provisió per contractes onerosos","6954","expense","False"
"account_account_6959","Dotació a la provisió per a altres operacions comercials","6959","expense","False"
"account_account_6960","Pèrdues per deteriorament de participacions en instruments de patrimoni net a llarg termini, empreses del grup","6960","expense","False"
"account_account_6961","Pèrdues per deteriorament de participacions en instruments de patrimoni net a llarg termini, empreses associades","6961","expense","False"
"account_account_6962","Pèrdues per deteriorament de participacions en instruments de patrimoni net a llarg termini, altres parts vinculades","6962","expense","False"
"account_account_6963","Pèrdues per deteriorament de participacions en instruments de patrimoni net a llarg termini, altres empreses","6963","expense","False"
"account_account_6965","Pèrdues per deteriorament en valors representatius de deute a llarg termini, empreses del grup","6965","expense","False"
"account_account_6966","Pèrdues per deteriorament en valors representatius de deute a llarg termini, empreses associades","6966","expense","False"
"account_account_6967","Pèrdues per deteriorament en valors representatius de deute a llarg termini, altres parts vinculades","6967","expense","False"
"account_account_6968","Pèrdues per deteriorament en valors representatius de deute a llarg termini, d’altres empreses","6968","expense","False"
"account_account_6970","Pèrdues per deteriorament de crèdits a llarg termini, empreses del grup","6970","expense","False"
"account_account_6971","Pèrdues per deteriorament de crèdits a llarg termini, empreses associades","6971","expense","False"
"account_account_6972","Pèrdues per deteriorament de crèdits a llarg termini, altres parts vinculades","6972","expense","False"
"account_account_6973","Pèrdues per deteriorament de crèdits a llarg termini, altres empreses","6973","expense","False"
"account_account_6980","Pèrdues per deteriorament de participacions en instruments de patrimoni net a curt termini, empreses del grup","6980","expense","False"
"account_account_6981","Pèrdues per deteriorament de participacions en instruments de patrimoni net a curt termini, empreses associades","6981","expense","False"
"account_account_6985","Pèrdues per deteriorament en valors representatius de deute a curt termini, empreses del grup","6985","expense","False"
"account_account_6986","Pèrdues per deteriorament en valors representatius de deute a curt termini, empreses associades","6986","expense","False"
"account_account_6987","Pèrdues per deteriorament en valors representatius de deute a curt termini, altres parts vinculades","6987","expense","False"
"account_account_6988","Pèrdues per deteriorament en valors representatius de deute a curt termini, d’altres empreses","6988","expense","False"
"account_account_6990","Pèrdues per deteriorament de crèdits a curt termini, empreses del grup","6990","expense","False"
"account_account_6991","Pèrdues per deteriorament de crèdits a curt termini, empreses associades","6991","expense","False"
"account_account_6992","Pèrdues per deteriorament de crèdits a curt termini, altres parts vinculades","6992","expense","False"
"account_account_6993","Pèrdues per deteriorament de crèdits a curt termini, altres empreses","6993","expense","False"
"account_account_7000","Vendes de mercaderies a Espanya","7000","income","False"
"account_account_7001","Vendes de mercaderies intracomunitàries","7001","income","False"
"account_account_7002","Vendes de mercaderies en exportació","7002","income","False"
"account_account_7010","Vendes de productes acabats a Espanya","7010","income","False"
"account_account_7011","Vendes de productes acabats intracomunitàries","7011","income","False"
"account_account_7012","Vendes de productes acabats en exportació","7012","income","False"
"account_account_7020","Vendes de productes semiacabats a Espanya","7020","income","False"
"account_account_7021","Vendes de productes semiacabats intracomunitàries","7021","income","False"
"account_account_7022","Vendes de productes semiacabats en exportació","7022","income","False"
"account_account_7030","Vendes de subproductes i residus a Espanya","7030","income","False"
"account_account_7031","Vendes de subproductes i residus intracomunitàries","7031","income","False"
"account_account_7032","Vendes de subproductes i residus en exportació","7032","income","False"
"account_account_7040","Vendes d’envasos i embalatges a Espanya","7040","income","False"
"account_account_7041","Vendes d’envasos i embalatges intracomunitàries","7041","income","False"
"account_account_7042","Vendes d’envasos i embalatges en exportació","7042","income","False"
"account_account_7050","Prestació de serveis a Espanya","7050","income","False"
"account_account_7051","Prestació de serveis intracomunitaris","7051","income","False"
"account_account_7052","Prestació de serveis fora de la UE","7052","income","False"
"account_account_7060","Descomptes sobre vendes per pagament immediat de mercaderies","7060","income","False"
"account_account_7061","Descomptes sobre vendes per pagament immediat de productes acabats","7061","income","False"
"account_account_7062","Descomptes sobre vendes per pagament immediat de productes semiacabats","7062","income","False"
"account_account_7063","Descomptes sobre vendes per pagament immediat de subproductes i residus","7063","income","False"
"account_account_7080","Devolucions de vendes de mercaderies","7080","income","False"
"account_account_7081","Devolucions de vendes de productes acabats","7081","income","False"
"account_account_7082","Devolucions de vendes de productes semiacabats","7082","income","False"
"account_account_7083","Devolucions de vendes de subproductes i residus","7083","income","False"
"account_account_7084","Devolucions de vendes d’envasos i embalatges","7084","income","False"
"account_account_7090","Ràpels sobre vendes de mercaderies","7090","income","False"
"account_account_7091","Ràpels sobre vendes de productes acabats","7091","income","False"
"account_account_7092","Ràpels sobre vendes de productes semiacabats","7092","income","False"
"account_account_7093","Ràpels sobre vendes de subproductes i residus","7093","income","False"
"account_account_7094","Ràpels sobre vendes d’envasos i embalatges","7094","income","False"
"account_account_710","Variació d’existències de productes en curs","710","income","False"
"account_account_711","Variació d’existències de productes semiacabats","711","income","False"
"account_account_712","Variació d’existències de productes acabats","712","income","False"
"account_account_713","Variació d’existències de subproductes, residus i materials recuperats","713","income","False"
"account_account_730","Treballs realitzats per a l’immobilitzat intangible","730","income","False"
"account_account_731","Treballs realitzats per a l’immobilitzat material","731","income","False"
"account_account_732","Treballs realitzats en inversions immobiliàries","732","income","False"
"account_account_733","Treballs realitzats per a l’immobilitzat material en curs","733","income","False"
"account_account_740","Subvencions, donacions i llegats a l’explotació","740","income","False"
"account_account_746","Subvencions, donacions i llegats de capital transferits al resultat de l’exercici","746","income","False"
"account_account_7461","Subvencions, donacions i llegats de capital transferits al resultat de l’exercici de caràcter financer","7461","income","False"
"account_account_747","Altres subvencions, donacions i llegats transferits al resultat de l’exercici","747","income","False"
"account_account_7510","Pèrdua transferida (gestor)","7510","income","False"
"account_account_7511","Benefici atribuït (partícip o associat no gestor)","7511","income","False"
"account_account_752","Ingressos per arrendaments","752","income","False"
"account_account_753","Ingressos de propietat industrial cedida en explotació","753","income","False"
"account_account_754","Ingressos per comissions","754","income","False"
"account_account_755","Ingressos per serveis al personal","755","income","False"
"account_account_759","Ingressos per serveis diversos","759","income","False"
"account_account_7600","Ingressos de participacions en instruments de patrimoni, empreses del grup","7600","income","False"
"account_account_7601","Ingressos de participacions en instruments de patrimoni, empreses associades","7601","income","False"
"account_account_7602","Ingressos de participacions en instruments de patrimoni, altres parts vinculades","7602","income","False"
"account_account_7603","Ingressos de participacions en instruments de patrimoni, altres empreses","7603","income","False"
"account_account_7610","Ingressos de valors representatius de deute, empreses del grup","7610","income","False"
"account_account_7611","Ingressos de valors representatius de deute, empreses associades","7611","income","False"
"account_account_7612","Ingressos de valors representatius de deute, altres parts vinculades","7612","income","False"
"account_account_7613","Ingressos de valors representatius de deute, altres empreses","7613","income","False"
"account_account_76200","Ingressos de crèdits a llarg termini, empreses del grup","76200","income","False"
"account_account_76201","Ingressos de crèdits a llarg termini, empreses associades","76201","income","False"
"account_account_76202","Ingressos de crèdits a llarg termini, altres parts vinculades","76202","income","False"
"account_account_76203","Ingressos de crèdits a llarg termini, altres empreses","76203","income","False"
"account_account_76210","Ingressos de crèdits a curt termini, empreses del grup","76210","income","False"
"account_account_76211","Ingressos de crèdits a curt termini, empreses associades","76211","income","False"
"account_account_76212","Ingressos de crèdits a curt termini, altres parts vinculades","76212","income","False"
"account_account_76213","Ingressos de crèdits a curt termini, altres empreses","76213","income","False"
"account_account_7630","Beneficis de cartera de negociació","7630","income","False"
"account_account_7631","Beneficis de designats per l’empresa","7631","income","False"
"account_account_7632","Beneficis d’actius financers a valor raonable amb canvis en el patrimoni net","7632","income","False"
"account_account_7633","Beneficis d’instruments de cobertura","7633","income","False"
"account_account_7660","Beneficis en valors representatius de deute a llarg termini, empreses del grup","7660","income","False"
"account_account_7661","Beneficis en valors representatius de deute a llarg termini, empreses associades","7661","income","False"
"account_account_7662","Beneficis en valors representatius de deute a llarg termini, altres parts vinculades","7662","income","False"
"account_account_7663","Beneficis en participacions i valors representatius de deute a llarg termini, altres empreses","7663","income","False"
"account_account_7665","Beneficis en participacions i valors representatius de deute a curt termini, empreses del grup","7665","income","False"
"account_account_7666","Beneficis en participacions i valors representatius de deute a curt termini, empreses associades","7666","income","False"
"account_account_7667","Beneficis en valors representatius de deute a curt termini, altres parts vinculades","7667","income","False"
"account_account_7668","Beneficis en valors representatius de deute a curt termini, altres empreses","7668","income","False"
"account_account_767","Ingressos d’actius afectes i de drets de reemborsament relatius a retribucions a llarg termini","767","income","False"
"account_account_768","Diferències positives de canvi","768","income_other","False"
"account_account_769","Altres ingressos financers","769","income","False"
"account_account_770","Beneficis procedents de l’immobilitzat intangible","770","income","False"
"account_account_771","Beneficis procedents de l’immobilitzat material","771","income","False"
"account_account_772","Beneficis procedents de les inversions immobiliàries","772","income","False"
"account_account_7733","Beneficis procedents de participacions a llarg termini, empreses del grup","7733","income","False"
"account_account_7734","Beneficis procedents de participacions a llarg termini, empreses associades","7734","income","False"
"account_account_7735","Beneficis procedents de participacions a llarg termini, altres parts vinculades","7735","income","False"
"account_account_774","Diferència negativa en combinacions de negocis","774","income","False"
"account_account_775","Beneficis per operacions amb obligacions pròpies","775","income","False"
"account_account_778","Ingressos excepcionals","778","income","False"
"account_account_790","Reversió del deteriorament de l’immobilitzat intangible","790","income","False"
"account_account_791","Reversió del deteriorament de l’immobilitzat material","791","income","False"
"account_account_792","Reversió del deteriorament de les inversions immobiliàries","792","income","False"
"account_account_7930","Reversió del deteriorament de productes acabats i en curs de fabricació","7930","income","False"
"account_account_7931","Reversió del deteriorament de mercaderies","7931","income","False"
"account_account_7932","Reversió del deteriorament de primeres matèries","7932","income","False"
"account_account_7933","Reversió del deteriorament d’altres aprovisionaments","7933","income","False"
"account_account_794","Reversió del deteriorament de crèdits per operacions comercials","794","income","False"
"account_account_7950","Excés de provisió per retribucions al personal","7950","income","False"
"account_account_7951","Excés de provisió per a impostos","7951","income","False"
"account_account_7952","Excés de provisió per a altres responsabilitats","7952","income","False"
"account_account_79544","Excés de provisió per contractes onerosos","79544","income","False"
"account_account_79549","Excés de provisió per a altres operacions comercials","79549","income","False"
"account_account_7955","Excés de provisió per a actuacions mediambientals","7955","income","False"
"account_account_7956","Excés de provisió per a reestructuracions","7956","income","False"
"account_account_7957","Excés de provisió per transaccions amb pagaments basats en instruments de patrimoni","7957","income","False"
"account_account_7960","Reversió del deteriorament de participacions en instruments de patrimoni net a llarg termini, empreses del grup","7960","income","False"
"account_account_7961","Reversió del deteriorament de participacions en instruments de patrimoni net a llarg termini, empreses associades","7961","income","False"
"account_account_7965","Reversió del deteriorament de valors representatius de deute a llarg termini, empreses del grup","7965","income","False"
"account_account_7966","Reversió del deteriorament de valors representatius de deute a llarg termini, empreses associades","7966","income","False"
"account_account_7967","Reversió del deteriorament de valors representatius de deute a llarg termini, altres parts vinculades","7967","income","False"
"account_account_7968","Reversió del deteriorament de valors representatius de deute a llarg termini, altres empreses","7968","income","False"
"account_account_7970","Reversió del deteriorament de crèdits a llarg termini, empreses del grup","7970","income","False"
"account_account_7971","Reversió del deteriorament de crèdits a llarg termini, empreses associades","7971","income","False"
"account_account_7972","Reversió del deteriorament de crèdits a llarg termini, altres parts vinculades","7972","income","False"
"account_account_7973","Reversió del deteriorament de crèdits a llarg termini, altres empreses","7973","income","False"
"account_account_7980","Reversió del deteriorament de participacions en instruments de patrimoni net a curt termini, empreses del grup","7980","income","False"
"account_account_7981","Reversió del deteriorament de participacions en instruments de patrimoni net a curt termini, empreses associades","7981","income","False"
"account_account_7985","Reversió del deteriorament en valors representatius de deute a curt termini, empreses del grup","7985","income","False"
"account_account_7986","Reversió del deteriorament en valors representatius de deute a curt termini, empreses associades","7986","income","False"
"account_account_7987","Reversió del deteriorament en valors representatius de deute a curt termini, altres parts vinculades","7987","income","False"
"account_account_7988","Reversió del deteriorament en valors representatius de deute a curt termini, altres empreses","7988","income","False"
"account_account_7990","Reversió del deteriorament de crèdits a curt termini, empreses del grup","7990","income","False"
"account_account_7991","Reversió del deteriorament de crèdits a curt termini, empreses associades","7991","income","False"
"account_account_7992","Reversió del deteriorament de crèdits a curt termini, altres parts vinculades","7992","income","False"
"account_account_7993","Reversió del deteriorament de crèdits a curt termini, altres empreses","7993","income","False"
"account_account_800","Pèrdues d’actius financers a valor raonable amb canvis en el patrimoni net","800","expense","False"
"account_account_802","Transferència de beneficis en actius financers a valor raonable amb canvis en el patrimoni net","802","expense","False"
"account_account_810","Pèrdues per cobertures de fluxos d’efectiu","810","expense","False"
"account_account_811","Pèrdues per cobertures d’inversions netes en un negoci a l’estranger","811","expense","False"
"account_account_812","Transferència de beneficis per cobertures de fluxos d’efectiu","812","expense","False"
"account_account_813","Transferència de beneficis per cobertures d’inversions netes en un negoci a l’estranger","813","expense","False"
"account_account_820","Diferències de conversió negatives","820","expense","False"
"account_account_821","Transferència de diferències de conversió positives","821","expense","False"
"account_account_8300","Impost corrent","8300","expense","False"
"account_account_8301","Impost diferit","8301","expense","False"
"account_account_833","Ajustos negatius en la imposició sobre beneficis","833","expense","False"
"account_account_834","Ingressos fiscals per diferències permanents","834","expense","False"
"account_account_835","Ingressos fiscals per deduccions i bonificacions","835","expense","False"
"account_account_836","Transferència de diferències permanents","836","expense","False"
"account_account_837","Transferència de deduccions i bonificacions","837","expense","False"
"account_account_838","Ajustos positius en la imposició sobre beneficis","838","expense","False"
"account_account_840","Transferència de subvencions oficials de capital","840","expense","False"
"account_account_841","Transferència de donacions i llegats de capital","841","expense","False"
"account_account_842","Transferència d’altres subvencions, donacions i llegats","842","expense","False"
"account_account_850","Pèrdues actuarials","850","expense","False"
"account_account_851","Ajustos negatius en actius per retribucions a llarg termini de prestació definida","851","expense","False"
"account_account_860","Pèrdues en actius no corrents i grups alienables d’elements mantinguts per a la venda","860","expense","False"
"account_account_862","Transferència de beneficis en actius no corrents i grups alienables d’elements mantinguts per a la venda","862","expense","False"
"account_account_891","Deteriorament de participacions en el patrimoni, empreses del grup","891","expense_depreciation","False"
"account_account_892","Deteriorament de participacions en el patrimoni, empreses associades","892","expense_depreciation","False"
"account_account_900","Beneficis en actius financers a valor raonable amb canvis en el patrimoni net","900","income","False"
"account_account_902","Transferència de pèrdues d’actius financers a valor raonable amb canvis en el patrimoni net","902","income","False"
"account_account_910","Beneficis per cobertures de fluxos d’efectiu","910","income","False"
"account_account_911","Beneficis per cobertures d’una inversió neta en un negoci a l’estranger","911","income","False"
"account_account_912","Transferència de pèrdues per cobertures de fluxos d’efectiu","912","income","False"
"account_account_913","Transferència de pèrdues per cobertures d’una inversió neta en un negoci a l’estranger","913","income","False"
"account_account_920","Diferències de conversió positives","920","income","False"
"account_account_921","Transferència de diferències de conversió negatives","921","income","False"
"account_account_940","Ingressos de subvencions oficials de capital","940","income","False"
"account_account_941","Ingressos de donacions i llegats de capital","941","income","False"
"account_account_942","Ingressos d’altres subvencions, donacions i llegats","942","income","False"
"account_account_950","Guanys actuarials","950","income","False"
"account_account_951","Ajustos positius en actius per retribucions a llarg termini de prestació definida","951","income","False"
"account_account_960","Beneficis en actius no corrents i grups alienables d’elements mantinguts per a la venda","960","income","False"
"account_account_962","Transferència de pèrdues en actius no corrents i grups alienables d’elements mantinguts per a la venda","962","income","False"
"account_account_991","Recuperació d’ajustos valoratius negatius previs, empreses del grup","991","income","False"
"account_account_992","Recuperació d’ajustos valoratius negatius previs, empreses associades","992","income","False"
"account_account_993","Transferència per deteriorament d’ajustos valoratius negatius previs, empreses del grup","993","income","False"
"account_account_994","Transferència per deteriorament d’ajustos valoratius negatius previs, empreses associades","994","income","False"
"pgc_572_child","Bancs i institucions de crèdit c/c a la vista, euros","572","asset_cash","False"
